kode,keterangan_bersih
61209,aktivitas jual jasa intermediasi telekomunikasi kelompok cakup aktivitas jual jasa intermediasi telekomunikasi aktivitas jual jasa telekomunikasi kabel nirkabel satelit beli jual kapasitas jaring giat broker telekomunikasi jual kartu panggil prabayar aktivitas kait aktivitas jasa intermediasi giat telekomunikasi kabel nirkabel satelit aktivitas agen operator telekomunikasi jual paket layan telepon seluler dasar agen aktivitas agen jual paket layan telepon nirkabel jual nama operator telekomunikasi nirkabel aktivitas agen operator jaring virtual seluler mvno aktivitas sedia akses telepon internet fasilitas buka publik warung telepon wartel warung internet warnet
61901,aktivitas jasa panggil premium premium call kelompok cakup aktivitas selenggara jasa panggil telepon tarif premium hubung agen panggil premium rekam informasi kode akses intelligent network in panggil premium
61902,aktivitas jasa konten sms premium kelompok cakup aktivitas selenggara jasa sedia konten kirim layan pesan teks sms pesan teks premium sms premium jaring gerak seluler bayar kurang pulsa prabayar tagih pascabayar langgan konten sedia tulis suara gambar animasi kombinasi layan polling kuis nada sambung pribadi nsp informasi langgan layan interaktif
61903,aktivitas jasa internet telepon perlu publik itkp kelompok cakup aktivitas selenggara jasa panggil komunikasi suara bas protokol internet voice over internet protocol voip milik operasi fasilitas transmisi sedia jasa telepon sambung jarak sambung internasional jaring internet
61904,aktivitas jasa panggil kelola calling card kelompok cakup aktivitas selenggara jasa panggil fitur tambah autentikasi guna sistem kelola panggil kode akses perlu kendali guna tagih prabayar kelola
61905,aktivitas jasa telekomunikasi bas satelit kelompok cakup aktivitas selenggara jasa telekomunikasi teknologi jaring satelit butuh komunikasi navigasi pantau penginderaan sedia konektivitas umum sedia aplikasi telekomunikasi lacak satelit satellite tracking telemetri komunikasi operasi stasiun radar operasi stasiun terminal satelit stasiun bumi fasilitas kait muka bumi hubung operasional sistem komunikasi terestrial perlu transmisi terima komunikasi satelit operasi satelit orbit perlu penginderaan navigasi telekomunikasi operasi satelit telekomunikasi orbit rendah bumi leo
61909,aktivitas telekomunikasi ytdl kelompok cakup aktivitas selenggara jasa telekomunikasi klasifikasi sedia layan data tingkat sms mms milik operasi infrastruktur transmisi data sedia layan sms push notifikasi bas jaring telepon notifikasi sms bank iklan
62110,kembang video gim perangkat lunak video gim perangkat lunak dukung kelompok cakup aktivitas kembang video gim liput ancang struktur konten tulis modifikasi baru patch kustomisasi uji dukung kode program komputer implementasi perangkat lunak video gim aplikasi video gim perangkat lunak dukung video gim middleware video gim subgolongan cakup aktivitas terbit perangkat lunak video gim aktivitas situs main video gim gim daring online aktivitas situs judi
62191,aktivitas kembang aplikasi dagang internet commerce kelompok cakup aktivitas pemrograman kembang perangkat lunak aplikasi dukung transaksi dagang barang jasa elektronik internet commerce aktivitas liput ancang struktur konten tulis modifikasi baru patch kustomisasi uji dukung teknis kode program komputer implementasi aplikasi dagang internet kelompok cakup aktivitas konsultansi sedia saran masuk butuh perangkat lunak cakup kelompok
62192,aktivitas kembang aplikasi produksi konten bas media imersif kelompok cakup aktivitas pemrograman kembang perangkat lunak aplikasi bas media imersif virtual reality vr augmented reality ar mixed reality mr aktivitas liput ancang struktur konten tulis modifikasi baru patch kustomisasi uji dukung teknis kode program komputer implementasi perangkat lunak bas media imersif kelompok cakup aktivitas buat kustomisasi konten digital visual dimensi visual video derajat modifikasi tampil operasi media imersif kelompok cakup aktivitas konsultansi sedia saran masuk butuh perangkat lunak cakup kelompok
62193,aktivitas kembang aplikasi bas teknologi blockchain kelompok cakup aktivitas pemrograman kembang aplikasi bas teknologi blockchain ancang tulis kode program implementasi smart contract ancang infrastruktur blockchain publik blockchain privat kembang aplikasi bas teknologi ledger distribusi kelompok cakup dagang aset kripto bursa jangka komoditas kripto aktivitas jasa olah data bas teknologi blockchain teknologi catat distribusi aktivitas konsultansi rencana sistem integrasi teknologi blockchain
62194,aktivitas kembang komponen dasar cerdas buat kelompok cakup aktivitas ancang struktur konten tulis modifikasi baru patch kustomisasi uji dukung kode program komputer cipta implementasi modul pustaka library kerangka framework cerdas buat artificial intelligence ai sifat reusable kembang butuh guna kembang komponen bangun kembang sistem aplikasi bas ai kelompok cakup aktivitas terbit perangkat lunak bas cerdas buat ai
62199,aktivitas pemrograman komputer ytdl kelompok cakup aktivitas ancang struktur konten tulis modifikasi baru patch kustomisasi uji dukung kode program komputer implementasi sistem perangkat lunak aplikasi cakup kelompok kembang sistem perangkat lunak sistem operasi middleware perangkat lunak aplikasi internet of things iot aman siber cybersecurity butuh bisnis uang basis data grafis model laman web aplikasi kelompok cakup sesuai perangkat lunak modifikasi konfigurasi aplikasi fungsi sesuai lingkung sistem informasi guna klien kelompok cakup aktivitas konsultansi rencana sistem informasi giat sesuai perangkat lunak pisah jual perangkat lunak
62201,aktivitas konsultansi manajemen aman siber kelompok cakup aktivitas selenggara jasa konsultansi bidang aman siber rencana awas aman informasi audit jamin assurance aman kembang terap sistem aman informasi kelompok cakup aktivitas uji sistem analisis rentan rencana proteksi data susun bijak prosedur aman informasi
62202,aktivitas sedia kelola identitas digital kelompok cakup aktivitas sedia kelola identitas digital representasi entitas individu organisasi perangkat sistem elektronik aktivitas liput konsultansi rencana kembang operasi pelihara sistem identitas digital registrasi verifikasi validasi identitas digital kelola kredensial digital nomor unik akun guna sertifikat elektronik token autentikasi otorisasi guna sistem digital manajemen atribut identitas biografis biometrik legal identifier unique identifier sedia layan identitas digital tingkat percaya level of assurance dasar risiko kelompok cakup aktivitas integrasi identitas digital sistem informasi klien solusi aman informasi
62203,aktivitas sedia sertifikat elektronik jasa kait kelompok cakup aktivitas sedia sertifikasi elektronik jasa kait selenggara sertifikasi elektronik certificate authority sedia jasa bas teknologi kriptografi kelompok terbit kelola sertifikat elektronik digital certificate layan tanda tangan elektronik digital signature segel elektronik electronic seal tanda waktu elektronik electronic timestamp layan kirim elektronik catat registered electronic delivery autentikasi situs web preservasi validasi tanda tangan segel elektronik integrasi layan sertifikat elektronik sistem informasi aplikasi klien solusi aman identitas digital
62204,aktivitas konsultansi ancang internet of things iot kelompok cakup aktivitas jasa konsultansi ancang buat solusi sistem integrasi dasar pesan pakai modifikasi perangkat keras hardware sensor mikrokontroler modifikasi perangkat keras iot perangkat lunak software tanam dalam kelompok cakup buat cip terbit perangkat lunak bas internet of things iot aktivitas kembang perangkat lunak bas iot buat alat transmisi modul konektivitas bluetooth radio frequency rf gsm bentuk konektivitas iot giat manufaktur produk bas iot klasifikasi kelompok sesuai jenis produk perangkat modul monitoring kontrol listrik mampu konektivitas iot perangkat modul monitoring kontrol elektronik mampu konektivitas iot embedded system data logger real time monitoring unit early warning system perangkat jenis buat perangkat elektromedik elektroterapi lengkap fitur iot
62209,aktivitas konsultansi komputer manajemen fasilitas komputer kelompok cakup aktivitas konsultansi komputer manajemen fasilitas komputer cakup kelompok liput konsultansi jenis tipe konfigurasi butuh perangkat keras perangkat lunak komputer rencana ancang sistem komputer integrasi perangkat keras perangkat lunak teknologi komunikasi komputer layan kait instalasi sistem latih dukung guna sedia jasa manajemen operasi sistem komputer fasilitas olah data milik klien lokasi klien on site layan dukung kait perangkat lunak alat sehat konsultansi kait spesifikasi teknis ada komponen sistem perangkat keras perangkat lunak sedia tiga vendor
62900,aktivitas jasa teknologi informasi komputer kelompok cakup aktivitas jasa teknologi informasi jasa komputer cakup kelompok jasa pulih rusa komputer disaster recovery jasa instalasi siap setting up personal komputer jasa instalasi perangkat lunak kelompok cakup jasa dukung ti manajemen insiden digital forensik kecuali giat konsultansi rencana sistem informasi
63101,aktivitas olah data kelompok cakup aktivitas olah tabulasi jenis data big data struktur semi struktur struktur data citra satelit penginderaan aktivitas cakup tahap olah data liput siap data entri data migrasi data bersih data normalisasi data kembang algoritma simpan olah data olah data buat lapor dasar data sedia klien milik data data controller data processor olah data blockchain distributed ledger technology dlt kelompok cakup aktivitas bagi fasilitas komputasi pemrosesan analisis data digitalisasi dokumen perlu olah data kelola data big data management sedia layan informasi data olah
63102,aktivitas sedia infrastruktur komputasi hosting aktivitas kait kelompok cakup aktivitas sedia infrastruktur komputasi hosting jasa kait dukung aktivitas kelola distribusi data digital sedia infrastruktur komputasi awan cloud computing layan infrastructure as service iaas platform as service paas sedia layan hosting web hosting hosting layan streaming kelola rasi konten aplikasi hosting kelompok cakup sedia fasilitas mainframe time sharing klien sewa ruang server jaring pusat data data center colocation simpan data dokumen elektronik perlu akses batas layan simpan data komputer kelompok cakup aktivitas olah data entri data minta langgan klien
63900,aktivitas jasa portal cari web informasi kelompok cakup operasi situs web mesin cari search engine hasil pelihara basis data alamat konten internet format mudah cari operasi situs web banding harga spesifikasi produk jenis situs media sedia konten baru kala sedia taut situs operasi situs web portal informasi kait organisasi institusi usaha sedia informasi kala tuju internal eksternal situs web sekolah rumah sakit sistem informasi usaha jenis kelompok cakup jasa informasi layan informasi bas telepon layan cari informasi dasar kontrak biaya layan kliping berita kliping pers susun informasi rektor dasar kontrak biaya kelompok cakup operasi situs web aplikasi platform digital fasilitas transaksi elektronik dampak pindah milik barang jasa aktivitas lokapasar marketplace iklan digital digital advertising layan daring sesuai minta on demand online services cakup klasifikasi kelompok sesuai sektor usaha utama layan jasa intermediasi kait dagang ecer barang fisik golong pokok jasa intermediasi kait akomodasi golong pokok jasa intermediasi kait pos kurir golong pokok jasa intermediasi kait telekomunikasi golong pokok aktivitas terbit surat kabar golong pokok aktivitas siar golong pokok aktivitas sindikat berita kantor berita aktivitas pusat panggil call center aktivitas teknologi uang financial technology fintech fintech peer to peer lending selenggara sistem bayar golong pokok
