kode,keterangan_bersih
72201,teliti kembang ilmu tahu sosial kelompok cakup aktivitas teliti kembang laku atur sistematis kait ilmu sosial liput teliti kembang ilmu ekonomi administrasi bisnis ilmu psikologi kognitif didik sosiologi antropologi hukum ilmu politik perintah dagang media komunikasi biasa adat istiadat bagai kelompok juga cakup teliti kembang bidang ekonomi bisnis teliti kembang bidang didik teliti dasar bidang hukum teliti kembang bidang media komunikasi teliti kembang bidang ilmu politik teliti kembang bidang psikologi ilmu kognitif teliti kembang bidang geografi sosial ekonomi teliti kembang di bidang sosiologi teliti kembang ilmu sosial lain antropologi kriminologi demografi studi bangun studi gender bijak administrasi kerja sosial
72202,teliti kembang humaniora kelompok cakup usaha teliti kembang laku atur sistematis kait linguistik bahasa sastra kembang agama kembang seni kembang psikologi kognitif kembang sejarah arkelogi cagar budaya kelompok juga cakup teliti kembang bidang seni seni rupa sejarah seni seni tunjuk musik teliti kembang bidang sejarah arkeologi teliti kembang bidang bahasa sastra teliti kembang bidang filsafat etika agama
73100,aktivitas iklan kelompok cakup giat buat kampanye iklan tempat iklan cipta identitas merek kembang merek kelola kampanye kembang materi kreatif iklan terbit kala koran surat kabar radio televisi internet media digital media lain konten bidang olahraga maupun bidang lain ancang struktur lokasi tampil aktivitas iklan umum sedia biro iklan wakil media kelompok cakup buat laksana kampanye iklan bidang olahraga bidang lain liput buat tempat iklan koran surat kabar terbit kala ratdio televisi lalu internet media lain buat tempat iklan luar ruang misal papan reklame papan umum panel jenis poster gambar selebaran pamflet edar brosur frame iklan jendela tata dekorasi etalase iklan mobil bus wakil media jual ruang waktu bagai macam media tempat iklan iklan udara aerial advertising distribusi kirim materi contoh iklan sedia ruang iklan papan reklame jenis buat stan struktur pamer lokasi iklan lain laksana kampanye pasar jasa iklan lain tuju tarik tahan langgan pada bidang olahraga bidang lain liput promosi produk pasar tempat jual point of sale iklan lalu surat langsung direct mail konsultasi pasar bagi iklan kelompok tidak cakup terbit materi iklan produksi pesan komersial radio televisi film aktivitas humas teliti pasar fotografi iklan selenggara konvensi pamer dagang jasa surat surat konsultansi pasar buat tempat iklan jasa iklan guna dana aktivitas utama bisnis mungkin sedia gratis lihat aktivitas utama
73201,teliti pasar kelompok cakup studi teliti pasar sadar evaluasi guna barang jasa kembang tetap harga produk guna media pada ingat dampak iklan kelompok juga cakup teliti ilmiah pasar teliti dapat pedoman metodologi kualitatif kuantitatif prosedur survei reaktif non reaktif kumpul data teliti wawancara observasi pengukutan hitung tatap muka via pos telepon
73202,jajak dapat opini publik kelompok cakup studi teliti dapat masyarakat kena kualitas hidup gaya hidup serta sosial serta politik pilih partai perilaku pilih
73300,aktivitas humas kelompok cakup beri nasihat bimbing bantu operasional masuk aktivitas lobi usaha organisasi lain kait hubung masyarakat komunikasi kelompok juga cakup aktivitas lobi aktivitas wakil jual tuju promosi kelompok tidak cakup aktivitas konsultansi lobi biro agens iklan jasa wakil media teliti pempasaran jajak dapat opini publik desain konsultansi kait komunikasi visual aktivitas konsultasi didik
74111,aktivitas desain alat transportasi mesin kelompok cakup giat aktivitas desain industri hasil produk alat dukung produksi komponen buat alat transportasi mesin kelompok cakup desain produk sepeda kendara tarik binatang desain produk kereta tangan kereta dorong kereta bayi kursi roda tandu desain produk kendara atas rel desain produk angkat kursi ski desain produk elevator alat angkat desain produk kendara motor kapal pesawat terbang pesawat luar angkasa desain produk ban rantai antislip komponen maupun aksesori kendara desain produk mesin pompa kompresor desain produk mesin tani konstruksi maupun mesin tekstil aktivitas desain giat juga kerja lalu perangkat lunak khusus
74112,aktivitas desain alat rumah tangga furnitur kelompok cakup giat aktivitas desain industri hasil produk industri alat rumah tangga furnitur kelompok cakup desain produk pecah belah alat makan masak saji mennyimpan makan desain produk lengkap api desain produk alat tidur meja kursi desain produk perabot alat alat simpan desain produk cermin bingkai desain produk gantung pakai desain produk gorden tirai desain produk ornamen dinding meja vas pot desain produk medali sabuk desain produk bendera dekorasi festival desain produk bunga buah tanam buat aktivitas desain giat juga kerja lalu perangkat lunak khusus
74113,aktivitas desain tekstil mode fesyen garmen kelompok cakup giat aktivitas desain industri hasil produk tekstil fesyen garmen aktivitas desain giat juga kerja lalu perangkat lunak khusus kelompok cakup desain produk kain tenun desain produk crocheted desain produk pakai pakai desain produk tutup kepala desain produk alas kaki kaus kaki stoking tali sepatu desain produk tas koper peti desain produk dasi selendang syal saputangan desain produk sarung tangan payung tongkat kipas desain produk pita ikat rambut aksesori pakai hias lain desain produk hias
74114,aktivitas desain industri strategis tahan kelompok cakup giat kreasi aktivitas desain industri hasil produk strategis tahan kelompok juga cakup desain produk tahan negara desain produk militer desain produk senjata desain produk aman polisi desain produk tanggap darurat bencana aktivitas desain giat juga kerja lalu perangkat lunak khusus
74115,aktivitas desain alat komunikasi elektronika kelompok cakup giat aktivitas desain industri hasil produk alat komunikasi elektronika kelompok cakup desain produk teknologi informasi alat komunikasi kendali desain produk rekam suara gambar desain produk simpan data desain produk bangkit daya gerak motor desain produk simpan daya kuat daya desain produk distribusi kontrol listrik desain produk mesin dingin mesin cuci mesin ering bersih aktivitas desain giat juga kerja lalu perangkat lunak khusus
74116,aktivitas desain alat olahraga main kelompok cakup giat usaha kreasi aktivitas desain industri hasil produk alat olahraga main kelompok cakup desain produk main hibur desain produk alat olahraga desain produk tenda alat luar ruang outdoor aktivitas desain giat juga kerja lalu perangkat lunak khusus
74117,aktivitas desain produk sehat kosmetik lengkap laboratorium kelompok cakup giat ancang kembang desain produk sehat kosmestik lengkap laboratorium kelompok juga cakup desain produk alat bahan medis laboratorium rumah sakit desain alat sehat desain produk prostetik desain produk obat obat kosmetik desain kemas wadah kosmetik desain produk lengkap salon cantik toilet desain produk rambut palsu jenis aktivitas desain giat juga kerja lalu perangkat lunak khusus
74118,aktivitas desain emas kelompok cakup giat aktivitas desain industri hasil produk emas kelompok cakup desain produk botol tabung kontainer tempat sampah rongsok desain produk kaleng drum tong simpan kotak desain produk tutup keranjang peti kayu palet kantong kapsul aktivitas desain giat juga kerja lalu perangkat lunak khusus
74119,aktivitas desain industri lain kelompok cakup giat aktivitas desain industri hasil produk industri belum cakup kelompok s d desain alat tunjuk waktu alat ukur alat kantor desain produk guna sikat desain alat perangkat keras desain alat fotografi sinematografi optikal desain alat musik desain alat tulis kantor desain alat sales iklan desain alat buru pancing desain produk distribusi fluida ventilasi alat dingin ruang alat panas desain produk bahan bakar padat desain produk cahaya desain elemen konstruksi desain alat madam bakar desain produk awat binatang desain produk makan desain produk tembakau rokok desain produk kriya aktivitas desain giat juga kerja lalu perangkat lunak khusus
74191,aktivitas desain interior kelompok cakup giat sedia jasa konsultasi desain interior desain ruang yaitu rencana rancang ruang interior bangun atau gedung dasar giat manusia fungsi ruang untuk dapat hasil suasana atmosfer timbang unsur unsur aman sehat selamat nyaman tunjang derita disabilitas estetika bidang desain interior jasa rencana giat juga cakup jasa survei jasa studi layak jasa drafting jasa desain artist impression jasa supervisi awas interior bangun gedung jasa estimasi harga qs jasa manajemen proyek dalam konstruksi rencana desain interior masuk desain interior bangun gedung maupun bangun sipil lain kelompok tidak cakup aktivitas arsitektural
74192,aktivitas desain grafis komunikasi visual kelompok cakup giat sedia jasa desain komunikasi visual desain grafis baik manual maupun digital baik statis gerak maupun dinamis gerak interaktif media cetak layar gawai tv komputer layar led jenis baik luring daring maupun virtual hubung buat materi fungsi identifikasi informasi persuasi implementasi identitas jenama brand logo desain iklan infografik stasioner buat desain komunikasi upa poster brosur buku material cetak lain profil situs web aplikasi media sosial materi lapor presentasi desain material promosi lain desain kemas packaging utama desain muka kemas desain grafis lingkung papan pamer acara displai produk papan promosi billboard tunjuk arah wayfinding sistem tanda signage tanda bangun retail bagai kelompok juga cakup giat ancang identitas visual jenama brand masuk riset susun strategi jenama ancang visual logo identitas susun pandu standar guna identitas visual logo jenama sedia jasa buat tulis huruf lettering ancang rupa huruf typeface buat ilustrasi kelompok tidak cakup aktivitas desain grafis bas komputer animasi aktivitas cipta karya seni rupa baik digital maupun nondigital
74193,aktivitas desain khusus film video program televisi animasi komik kelompok cakup giat rencana konten kreatif khusus film video program televisi animasi komik lain desain cerita desain tokoh pilih peran desain artistik visual desain teknis produksi butuh tunjang lai giat tidak cakup buat komik rencana buat animasi komputer
74194,aktivitas desain konten gim kelompok cakup giat rencana konten kreatif gim lain desain logika mekanik main desain cerita desain artistik desain visual karakter desain antarmuka guna user interface desain level desain teknis kait teknologi guna buat dokumen desain riset kembang aktivitas tunjang lain kelompok tidak cakup aktivitas produksi alat main kembang video gim
74199,aktivitas desain khusus lai ytdl kelompok cakup aktivitas rencana desain khusus lain belum klasifikasi tempat
74201,aktivitas fotografi udara kelompok cakup aktivitas fotografi udara liput potret pesawat udara pesawat awak bagai kelompok tidak cakup angkut udara lihat pandang
74209,aktivitas fotografi lain kelompok cakup giat fotografi potret baik orang penting bisnis fotografi paspor sekolah nikah lain fotografi tuju komersial publikasi mode real estat pariwisata fotografi bawah air rekam video acara nikah rapat pemrosesan cetak hasil potret liput cuci cetak besar negatif film cinefilm ambil klien laboratorium cuci film cetak foto photo shop tempat cuci foto satu jam bukan bagi toko kamera mounting slide ganda restoring ubah sedikit tranparasi hubung fotografi giat jurnalis foto buat mikrofilm dokumen pindai objek d olah ubah foto dalam format digital unggah cloud kelompok tidak cakup produksi film bioskop video distribusi
74300,aktivitas terjemah interpreter kelompok cakup aktivitas terjemah penjurubahasaan bagai bahasa masuk bahasa isyarat baik lisan maupun tulis aktivitas terjemah bahasa asal source language dalam bahasa tuju target language masuk dalam parameter tara istilah rasa bahasa sense of language budaya culture lain subgolongan tidak cakup kembang alat terjemah latih mesin terjemah terbit perangkat lunak terjemah aktivitas ajar bahasa
74910,aktivitas broker layan pasar paten kelompok cakup aktivitas broker layan pasar paten antara laku atur beli jual hak paten kelompok juga cakup jasa kelola manajemen hak cipta dapat hasil dari jasa kelola manajemen hak atas kaya industri hak paten lisensi merk dagang waralaba jenis aktivitas lembaga organisasi kelola manajemen hak kolektif subgolongan tidak cakup sewa kaya intelektual produk jenis jual beli paten hak kaya intelektual jenis atas nama sendiri
74991,jasa meteorologi prakira cuaca kelompok cakup sedia jasa analisis meteorologi atmosfer prediksi proses kondisi cuaca liput aktivitas prakira cuaca aktivitas jasa modifikasi cuaca guna pesawat terbang pesawat udara awak puta sistem pesawat udara kecil awak spukta balon udara wahana terbang lain aktivitas jasa modifikasi cuaca guna generator wahana modifikasi cuaca darat lain kelompok tidak cakup teliti kembang bidang meteorologi
74999,semua aktivitas profesional ilmiah teknis ytdl lain kelompok cakup bagai macam layan umum beri klien komersil kelompok liput kegiatankegiatan perlu terampil profesional ilmiah terampil teknis perlu tidak cakup bisnis rutin lanjut umum durasi pendek kelompok cakup aktivitas broker bisnis atur beli jual bisnis skala kecil tengah masuk praktik profesional tidak masuk broker real estat nilai real estat asuransi barang antik hias audit tagih informasi tarif angkut konsultasi aman konsultasi bidang selamat kerja tempat kerja layan konsultansi agronomi layan konsultansi lingkung layan nasihat hemat daya konsultansi teknis lain layan konsultan konsultan arsitektur teknik manajemen aktivitas ekonom konstruksi kelompok juga cakup aktivitas laku agen agens atas nama individu biasa libat libat film gambar gerak buat teater atraksi hibur olahraga lain tempat buku main karya seni fotografi terbit produser layan ekonom proyek konstruksi konstruksi ekonom aktivitas dewan awas aktivitas susun kembang standar teknis acu uji analisis teknis kelompok tidak cakup aktivitas agen komisi broker komoditas dagang grosir ain laku dagang atas nama orang tanpa milik barang antara sebut waktu apa aktivitas layan antara untuk dagang ecer aktivitas brokter real estat aktivitas buku aktivitas manajemen konsultasi aktivitas konsultan arsitektur teknik aktivitas surveyor kuantitas desain industri mesin golong uji kontrol hewan hubung dengan produksi makan aktivitas layan promosi jual tampil iklan desain iklan lain buat stan struktur tempat pajang lain aktivitas konvensi pamer dagang aktivitas juru lelang independen administrasi program loyalitas bimbing kredit konsumen utang aktivitas teknik lingkung aktivitas broker paten manajemen hak kaya industri paten lisensi merek dagang waralaba manajemen hak kaya intelektual hak cipta dapat konsultansi dokter medis
